row_id,order_id,order_date,ship_date,"Ship Mode",cust_id,cust_name,segment,country_region,city,state_province,post_code,region,product_id,category,sub_category,sales,qty,discount,profit
1160,US-2023-120411,2023-09-20,2023-09-23,"First Class",SB-20185,"Sarah Brown",Consumer,"United States",Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,493.43,5.00,0.30,-70.49
1161,US-2023-125997,2023-09-20,2023-09-23,"First Class",MW-18220,"Mitch Webber",Consumer,"United States","New York City","New York",10011,East,FUR-CH-10001394,Furniture,Chairs,631.78,2.00,0.10,140.40
1162,US-2023-166744,2023-09-20,2023-09-24,"Standard Class",DN-13690,"Duane Noonan",Consumer,"United States",Columbia,Maryland,21044,East,FUR-FU-10004952,Furniture,Furnishings,164.22,3.00,0.00,50.91
1163,US-2023-134614,2023-09-20,2023-09-25,"Standard Class",PF-19165,"Philip Fox",Consumer,"United States",Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,617.70,6.00,0.50,-407.68
1164,US-2023-133704,2023-09-20,2023-09-26,"Standard Class",MA-17995,"Michelle Arnett","Home Office","United States","Los Angeles",California,90004,West,OFF-AP-10001366,"Office Supplies",Appliances,43.92,4.00,0.00,11.86
1165,US-2023-125997,2023-09-20,2023-09-23,"First Class",MW-18220,"Mitch Webber",Consumer,"United States","New York City","New York",10011,East,OFF-AP-10003842,"Office Supplies",Appliances,30.98,1.00,0.00,8.05
1166,US-2023-151953,2023-09-20,2023-09-25,"Standard Class",DB-13555,"Dorothy Badders",Corporate,"United States",Jacksonville,Florida,32216,South,OFF-AR-10003469,"Office Supplies",Art,2.82,2.00,0.20,0.99
1167,US-2023-133704,2023-09-20,2023-09-26,"Standard Class",MA-17995,"Michelle Arnett","Home Office","United States","Los Angeles",California,90004,West,OFF-BI-10001636,"Office Supplies",Binders,20.23,3.00,0.20,6.58
1168,US-2023-156433,2023-09-20,2023-09-26,"Standard Class",ES-14020,"Erica Smith",Consumer,"United States","San Francisco",California,94110,West,OFF-LA-10001569,"Office Supplies",Labels,9.96,2.00,0.00,4.58
1169,US-2023-125997,2023-09-20,2023-09-23,"First Class",MW-18220,"Mitch Webber",Consumer,"United States","New York City","New York",10011,East,OFF-LA-10002762,"Office Supplies",Labels,75.18,6.00,0.00,35.33
1170,US-2023-156433,2023-09-20,2023-09-26,"Standard Class",ES-14020,"Erica Smith",Consumer,"United States","San Francisco",California,94110,West,OFF-PA-10003724,"Office Supplies",Paper,21.72,4.00,0.00,10.64
1171,US-2023-126480,2023-09-20,2023-09-24,"Standard Class",HG-14965,"Henry Goldwyn",Corporate,"United States","San Diego",California,92024,West,OFF-PA-10004610,"Office Supplies",Paper,8.56,2.00,0.00,3.85
1172,US-2023-166744,2023-09-20,2023-09-24,"Standard Class",DN-13690,"Duane Noonan",Consumer,"United States",Columbia,Maryland,21044,East,TEC-AC-10003628,Technology,Accessories,59.98,2.00,0.00,26.39
1173,US-2023-120411,2023-09-20,2023-09-23,"First Class",SB-20185,"Sarah Brown",Consumer,"United States",Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,11.12,2.00,0.20,3.48
1174,US-2023-125997,2023-09-20,2023-09-23,"First Class",MW-18220,"Mitch Webber",Consumer,"United States","New York City","New York",10011,East,TEC-PH-10003072,Technology,Phones,1349.91,9.00,0.00,661.46
1175,US-2023-125997,2023-09-20,2023-09-23,"First Class",MW-18220,"Mitch Webber",Consumer,"United States","New York City","New York",10011,East,TEC-PH-10003484,Technology,Phones,629.95,5.00,0.00,157.49
1176,CA-2023-153738,2023-09-20,2023-09-22,"First Class",AG-10270,"Alejandro Grove",Consumer,Canada,Toronto,Ontario,M2N,East,OFF-BI-10001308,"Office Supplies",Binders,37.68,6.00,0.00,16.96
1177,US-2023-166310,2023-09-21,2023-09-23,"First Class",JS-15940,"Joni Sundaresam","Home Office","United States",Garland,Texas,75043,Central,FUR-FU-10001546,Furniture,Furnishings,8.54,2.00,0.60,-7.48
1178,US-2023-125514,2023-09-21,2023-09-22,"First Class",BM-11650,"Brian Moss",Corporate,"United States",Omaha,Nebraska,68104,Central,OFF-AP-10000358,"Office Supplies",Appliances,25.96,2.00,0.00,7.53
1179,US-2023-125514,2023-09-21,2023-09-22,"First Class",BM-11650,"Brian Moss",Corporate,"United States",Omaha,Nebraska,68104,Central,OFF-AP-10003281,"Office Supplies",Appliances,36.27,3.00,0.00,10.88
1180,US-2023-153969,2023-09-21,2023-09-25,"Standard Class",HF-14995,"Herbert Flentye",Consumer,"United States","San Francisco",California,94109,West,OFF-AR-10001615,"Office Supplies",Art,59.52,3.00,0.00,15.48
1181,US-2023-124513,2023-09-21,2023-09-25,"Standard Class",SL-20155,"Sara Luxemburg","Home Office","United States","New York City","New York",10011,East,OFF-AR-10002956,"Office Supplies",Art,66.03,3.00,0.00,17.17
1182,US-2023-117478,2023-09-21,2023-09-24,"First Class",LH-16750,"Larry Hughes",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,"Office Supplies",Binders,6.57,3.00,0.70,-5.04
1183,US-2023-153969,2023-09-21,2023-09-25,"Standard Class",HF-14995,"Herbert Flentye",Consumer,"United States","San Francisco",California,94109,West,OFF-EN-10001539,"Office Supplies",Envelopes,15.56,2.00,0.00,7.31
1184,US-2023-153969,2023-09-21,2023-09-25,"Standard Class",HF-14995,"Herbert Flentye",Consumer,"United States","San Francisco",California,94109,West,OFF-EN-10004483,"Office Supplies",Envelopes,78.35,5.00,0.00,36.82
1185,US-2023-168823,2023-09-21,2023-09-24,"First Class",MA-17560,"Matt Abelman","Home Office","United States",Philadelphia,Pennsylvania,19143,East,OFF-LA-10004425,"Office Supplies",Labels,20.81,9.00,0.20,7.02
1186,US-2023-125514,2023-09-21,2023-09-22,"First Class",BM-11650,"Brian Moss",Corporate,"United States",Omaha,Nebraska,68104,Central,OFF-PA-10000029,"Office Supplies",Paper,6.48,1.00,0.00,3.11
1187,US-2023-153969,2023-09-21,2023-09-25,"Standard Class",HF-14995,"Herbert Flentye",Consumer,"United States","San Francisco",California,94109,West,OFF-PA-10000327,"Office Supplies",Paper,38.52,9.00,0.00,17.33
1188,US-2023-153969,2023-09-21,2023-09-25,"Standard Class",HF-14995,"Herbert Flentye",Consumer,"United States","San Francisco",California,94109,West,OFF-PA-10002246,"Office Supplies",Paper,19.35,3.00,0.00,9.48
1189,US-2023-168823,2023-09-21,2023-09-24,"First Class",MA-17560,"Matt Abelman","Home Office","United States",Philadelphia,Pennsylvania,19143,East,OFF-PA-10004000,"Office Supplies",Paper,11.35,3.00,0.20,4.12
1190,US-2023-135972,2023-09-21,2023-09-23,"Second Class",JG-15115,"Jack Garza",Consumer,"United States","Des Moines",Washington,98198,West,TEC-CO-10002313,Technology,Copiers,1799.97,3.00,0.00,701.99
1191,US-2023-153969,2023-09-21,2023-09-25,"Standard Class",HF-14995,"Herbert Flentye",Consumer,"United States","San Francisco",California,94109,West,TEC-PH-10001299,Technology,Phones,239.98,2.00,0.20,24.00
1192,US-2023-135972,2023-09-21,2023-09-23,"Second Class",JG-15115,"Jack Garza",Consumer,"United States","Des Moines",Washington,98198,West,TEC-PH-10003012,Technology,Phones,246.38,2.00,0.20,27.72
1193,US-2023-156160,2023-09-22,2023-09-29,"Standard Class",AS-10090,"Adam Shillingsburg",Consumer,"United States","New York City","New York",10035,East,FUR-CH-10004983,Furniture,Chairs,579.53,4.00,0.10,83.71
1194,US-2023-156160,2023-09-22,2023-09-29,"Standard Class",AS-10090,"Adam Shillingsburg",Consumer,"United States","New York City","New York",10035,East,FUR-FU-10001876,Furniture,Furnishings,97.44,3.00,0.00,35.08
1195,US-2023-156160,2023-09-22,2023-09-29,"Standard Class",AS-10090,"Adam Shillingsburg",Consumer,"United States","New York City","New York",10035,East,OFF-AR-10003876,"Office Supplies",Art,13.04,4.00,0.00,5.74
1196,US-2023-156160,2023-09-22,2023-09-29,"Standard Class",AS-10090,"Adam Shillingsburg",Consumer,"United States","New York City","New York",10035,East,OFF-BI-10003355,"Office Supplies",Binders,3.98,1.00,0.20,1.39
1197,US-2023-127488,2023-09-22,2023-09-24,"Second Class",MS-17365,"Maribeth Schnelling",Consumer,"United States","Boca Raton",Florida,33433,South,OFF-LA-10001613,"Office Supplies",Labels,4.61,2.00,0.20,1.67
1198,US-2023-158225,2023-09-22,2023-09-28,"Standard Class",SE-20110,"Sanjit Engle",Consumer,"United States","San Jose",California,95123,West,OFF-ST-10000675,"Office Supplies",Storage,169.45,5.00,0.00,42.36
1199,US-2023-158225,2023-09-22,2023-09-28,"Standard Class",SE-20110,"Sanjit Engle",Consumer,"United States","San Jose",California,95123,West,OFF-ST-10002301,"Office Supplies",Storage,40.68,2.00,0.00,0.41
1200,US-2023-103191,2023-09-22,2023-09-27,"Standard Class",VG-21805,"Vivek Grady",Corporate,"United States",Chicago,Illinois,60653,Central,OFF-ST-10002574,"Office Supplies",Storage,331.54,3.00,0.20,-82.88
1201,US-2023-134733,2023-09-23,2023-09-28,"Standard Class",BM-11650,"Brian Moss",Corporate,"United States","San Diego",California,92037,West,FUR-BO-10002916,Furniture,Bookcases,436.00,3.00,0.15,20.52
1202,US-2023-163650,2023-09-23,2023-09-25,"First Class",TT-21220,"Thomas Thornton",Consumer,"United States",Dover,Delaware,19901,East,OFF-AR-10002375,"Office Supplies",Art,9.84,3.00,0.00,2.85
1203,US-2023-116904,2023-09-23,2023-09-28,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-BI-10000301,"Office Supplies",Binders,12.94,2.00,0.00,6.47
1204,US-2023-116904,2023-09-23,2023-09-28,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-BI-10001120,"Office Supplies",Binders,9449.95,5.00,0.00,4630.48
1205,US-2023-163559,2023-09-23,2023-09-28,"Second Class",ST-20530,"Shui Tom",Consumer,"United States","New York City","New York",10035,East,OFF-BI-10002026,"Office Supplies",Binders,139.44,3.00,0.20,47.06
1206,US-2023-113964,2023-09-23,2023-09-30,"Standard Class",JP-16135,"Julie Prescott","Home Office","United States","New York City","New York",10011,East,OFF-BI-10004654,"Office Supplies",Binders,18.46,4.00,0.20,6.92
1207,US-2023-148369,2023-09-23,2023-09-27,"Standard Class",TH-21115,"Thea Hudgings",Corporate,"United States",Newark,Delaware,19711,East,OFF-BI-10004876,"Office Supplies",Binders,11.12,4.00,0.00,5.45
1208,US-2023-163650,2023-09-23,2023-09-25,"First Class",TT-21220,"Thomas Thornton",Consumer,"United States",Dover,Delaware,19901,East,OFF-BI-10004965,"Office Supplies",Binders,34.50,3.00,0.00,15.53
1209,US-2023-147900,2023-09-23,2023-09-28,"Standard Class",JK-15640,"Jim Kriz","Home Office","United States",Lakewood,Ohio,44107,East,OFF-PA-10003063,"Office Supplies",Paper,28.80,9.00,0.20,10.08
1210,US-2023-116904,2023-09-23,2023-09-28,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-PA-10004888,"Office Supplies",Paper,32.40,5.00,0.00,15.55
1211,US-2023-116904,2023-09-23,2023-09-28,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-ST-10000736,"Office Supplies",Storage,404.90,5.00,0.00,16.20
1212,US-2023-134733,2023-09-23,2023-09-28,"Standard Class",BM-11650,"Brian Moss",Corporate,"United States","San Diego",California,92037,West,TEC-PH-10002726,Technology,Phones,83.98,2.00,0.20,31.49
1213,US-2023-123344,2023-09-24,2023-09-29,"Standard Class",JD-16060,"Julia Dunbar",Consumer,"United States","San Francisco",California,94109,West,OFF-ST-10001713,"Office Supplies",Storage,211.96,4.00,0.00,8.48
1214,CA-2023-160325,2023-09-24,2023-09-24,"Same Day",BP-11095,"Bart Pistole",Corporate,Canada,Montreal,Quebec,H1C,East,TEC-PH-10000984,Technology,Phones,391.98,2.00,0.00,109.75
1215,CA-2023-160325,2023-09-24,2023-09-24,"Same Day",BP-11095,"Bart Pistole",Corporate,Canada,Montreal,Quebec,H1C,East,TEC-PH-10001944,Technology,Phones,437.85,3.00,0.00,131.36
1216,US-2023-112914,2023-09-25,2023-09-30,"Standard Class",MT-18070,"Michelle Tran","Home Office","United States",Houston,Texas,77041,Central,FUR-BO-10003272,Furniture,Bookcases,300.53,2.00,0.32,-97.23
1217,US-2023-141355,2023-09-25,2023-09-30,"Standard Class",BF-11005,"Barry Franz","Home Office","United States",Aurora,Colorado,80013,West,OFF-AR-10003179,"Office Supplies",Art,14.58,2.00,0.20,2.37
1218,US-2023-112914,2023-09-25,2023-09-30,"Standard Class",MT-18070,"Michelle Tran","Home Office","United States",Houston,Texas,77041,Central,OFF-BI-10002982,"Office Supplies",Binders,2.72,2.00,0.80,-4.36
1219,US-2023-112914,2023-09-25,2023-09-30,"Standard Class",MT-18070,"Michelle Tran","Home Office","United States",Houston,Texas,77041,Central,OFF-EN-10001509,"Office Supplies",Envelopes,3.26,2.00,0.20,1.10
1220,US-2023-112914,2023-09-25,2023-09-30,"Standard Class",MT-18070,"Michelle Tran","Home Office","United States",Houston,Texas,77041,Central,OFF-PA-10003270,"Office Supplies",Paper,33.79,8.00,0.20,10.56
1221,US-2023-132451,2023-09-26,2023-09-27,"First Class",KF-16285,"Karen Ferguson","Home Office","United States","San Diego",California,92105,West,FUR-CH-10000454,Furniture,Chairs,585.55,3.00,0.20,73.19
1222,US-2023-151925,2023-09-26,2023-10-01,"Second Class",KT-16465,"Kean Takahito",Consumer,"United States","Los Angeles",California,90049,West,FUR-CH-10002961,Furniture,Chairs,145.57,2.00,0.20,0.00
1223,US-2023-144974,2023-09-26,2023-09-30,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10001095,Furniture,Furnishings,21.18,1.00,0.20,4.77
1224,US-2023-144974,2023-09-26,2023-09-30,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-AP-10001492,"Office Supplies",Appliances,41.38,6.00,0.20,3.10
1225,US-2023-115133,2023-09-26,2023-09-30,"Standard Class",DA-13450,"Dianna Arnett","Home Office","United States",Lancaster,Ohio,43130,East,OFF-AP-10001634,"Office Supplies",Appliances,16.70,6.00,0.20,1.25
1226,US-2023-164385,2023-09-26,2023-10-01,"Second Class",NB-18580,"Nicole Brennan",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-AP-10002191,"Office Supplies",Appliances,143.95,3.00,0.20,14.40
1227,US-2023-144974,2023-09-26,2023-09-30,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10003274,"Office Supplies",Binders,5.97,5.00,0.70,-4.58
1228,US-2023-152723,2023-09-26,2023-09-26,"Same Day",HG-14965,"Henry Goldwyn",Corporate,"United States",Mesquite,Texas,75150,Central,OFF-BI-10003460,"Office Supplies",Binders,0.88,1.00,0.80,-1.40
1229,US-2023-115133,2023-09-26,2023-09-30,"Standard Class",DA-13450,"Dianna Arnett","Home Office","United States",Lancaster,Ohio,43130,East,OFF-PA-10000174,"Office Supplies",Paper,32.90,4.00,0.20,11.10
1230,US-2023-132451,2023-09-26,2023-09-27,"First Class",KF-16285,"Karen Ferguson","Home Office","United States","San Diego",California,92105,West,OFF-PA-10004888,"Office Supplies",Paper,19.44,3.00,0.00,9.33
1231,US-2023-127586,2023-09-26,2023-09-30,"Standard Class",CS-12400,"Christopher Schild","Home Office","United States",Seattle,Washington,98115,West,OFF-ST-10002615,"Office Supplies",Storage,310.12,2.00,0.00,80.63
1232,US-2023-115133,2023-09-26,2023-09-30,"Standard Class",DA-13450,"Dianna Arnett","Home Office","United States",Lancaster,Ohio,43130,East,TEC-AC-10002370,Technology,Accessories,3.15,2.00,0.20,0.47
1233,US-2023-115049,2023-09-26,2023-10-01,"Standard Class",MM-17920,"Michael Moore",Consumer,"United States",Chicago,Illinois,60623,Central,TEC-AC-10004859,Technology,Accessories,153.82,11.00,0.20,38.46
1234,US-2023-133130,2023-09-27,2023-10-01,"Standard Class",TH-21100,"Thea Hendricks",Consumer,"United States","San Diego",California,92037,West,FUR-CH-10002602,Furniture,Chairs,603.92,5.00,0.20,45.29
1235,US-2023-120887,2023-09-27,2023-10-03,"Standard Class",TS-21205,"Thomas Seio",Corporate,"United States",Hackensack,"New Jersey",7601,East,FUR-FU-10001588,Furniture,Furnishings,87.54,3.00,0.00,37.64
1236,US-2023-133130,2023-09-27,2023-10-01,"Standard Class",TH-21100,"Thea Hendricks",Consumer,"United States","San Diego",California,92037,West,OFF-PA-10000675,"Office Supplies",Paper,81.98,2.00,0.00,40.17
1237,US-2023-114335,2023-09-28,2023-10-03,"Standard Class",XP-21865,"Xylona Preis",Consumer,"United States",Hollywood,Florida,33021,South,FUR-FU-10000277,Furniture,Furnishings,337.09,4.00,0.20,16.85
1238,US-2023-125136,2023-09-28,2023-10-03,"Standard Class",KD-16495,"Keith Dawkins",Corporate,"United States",Fayetteville,"North Carolina",28314,South,OFF-PA-10001457,"Office Supplies",Paper,96.26,8.00,0.20,31.28
1239,US-2023-125136,2023-09-28,2023-10-03,"Standard Class",KD-16495,"Keith Dawkins",Corporate,"United States",Fayetteville,"North Carolina",28314,South,OFF-PA-10001804,"Office Supplies",Paper,10.69,2.00,0.20,3.74
1240,US-2023-107153,2023-09-28,2023-10-03,"Standard Class",GZ-14545,"George Zrebassa",Corporate,"United States",Lawrence,Massachusetts,1841,East,OFF-ST-10001321,"Office Supplies",Storage,46.26,3.00,0.00,12.49
1241,CA-2023-107153,2023-09-28,2023-10-03,"Standard Class",GZ-14545,"George Zrebassa",Corporate,Canada,Montreal,Quebec,H1A,East,OFF-ST-10001321,"Office Supplies",Storage,10.69,2.00,0.20,3.74
1242,US-2023-124856,2023-09-29,2023-10-03,"Second Class",LD-17005,"Lisa DeCherney",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10000521,Furniture,Furnishings,117.36,4.00,0.00,36.38
1243,US-2023-126683,2023-09-29,2023-10-01,"Second Class",PP-18955,"Paul Prost","Home Office","United States",Seattle,Washington,98115,West,FUR-FU-10001706,Furniture,Furnishings,6.16,2.00,0.00,2.96
1244,US-2023-146969,2023-09-29,2023-10-03,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90045,West,FUR-FU-10004188,Furniture,Furnishings,204.60,2.00,0.00,53.20
1245,US-2023-126683,2023-09-29,2023-10-01,"Second Class",PP-18955,"Paul Prost","Home Office","United States",Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,2348.82,9.00,0.00,399.30
1246,US-2023-122931,2023-09-29,2023-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Furniture,Tables,67.18,1.00,0.40,-20.15
1247,US-2023-122931,2023-09-29,2023-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175,Furniture,Tables,409.27,2.00,0.40,-81.85
1248,US-2023-122931,2023-09-29,2023-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-AR-10003469,"Office Supplies",Art,4.22,3.00,0.20,1.48
1249,US-2023-111962,2023-09-29,2023-10-04,"Standard Class",EB-14170,"Evan Bailliet",Consumer,"United States",Seattle,Washington,98115,West,OFF-BI-10001308,"Office Supplies",Binders,10.05,2.00,0.20,3.14
1250,US-2023-146969,2023-09-29,2023-10-03,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90045,West,OFF-FA-10001561,"Office Supplies",Fasteners,8.72,4.00,0.00,2.88
1251,US-2023-124856,2023-09-29,2023-10-03,"Second Class",LD-17005,"Lisa DeCherney",Consumer,"United States","New York City","New York",10011,East,OFF-LA-10000121,"Office Supplies",Labels,18.90,3.00,0.00,8.69
1252,US-2023-122931,2023-09-29,2023-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-LA-10002945,"Office Supplies",Labels,55.44,11.00,0.20,18.02
1253,US-2023-122931,2023-09-29,2023-10-03,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-PA-10000533,"Office Supplies",Paper,20.93,4.00,0.20,6.80
1254,US-2023-124856,2023-09-29,2023-10-03,"Second Class",LD-17005,"Lisa DeCherney",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10001289,"Office Supplies",Paper,77.52,2.00,0.00,37.98
